clusterno,,docNo,raw_doc
3,37,5131,맛있어서요
3,38,4892,맛있어서
3,39,4043,맛있음
3,40,9476,맛있어서
3,41,9003,맛있음
3,42,3519,더 맛있다
3,43,7133,맛있다
3,44,6017,맛있어요
3,45,4030,맛있다.
3,46,5257,맛있어서
3,47,4240,맛있어서
3,48,2957,맛있다
3,49,849,맛있어서
3,50,4423,맛있다
3,51,8179,맛있어서
3,52,8425,맛있음
3,53,6736,맛있어요
3,54,9162,맛있어서
3,55,7040,맛있다
3,56,9573,맛있어서
3,57,9419,맛있다
3,58,5421,맛있어서
3,59,3568,맛있다
3,60,541,맛있다
3,61,7514,맛있어서
3,62,1440,맛있어서요
3,63,6778,맛있어서
3,64,3691,맛있다
3,65,5504,맛있어서
3,66,8602,맛있어서
3,67,4800,맛있어서
3,68,1537,맛있어서
3,69,1215,맛있다
3,70,6155,맛있어서
3,71,402,맛있다
3,72,385,맛있어서
3,73,2448,맛있으니가
3,74,4572,맛있다
3,75,3249,흑맥이 맛있어서
3,76,3274,맛있다
3,77,5511,맛있다
3,78,2553,맛있어성
3,79,220,맛있어서
3,80,4862,맛있어서
3,81,6820,맛있음
3,82,4150,맛있어서
3,83,2699,맛있다
3,84,8005,맛있어요
3,85,10295,맛있어서
3,86,610,맛있어서
3,87,5492,맛있어서
3,88,5317,맛있어서
3,89,7905,그냥 맛있어서
3,90,3170,맛있다
3,91,9957,맛있어서
3,92,979,맛있다
3,93,7298,맛있다
3,94,8167,싸고 맛있다
3,95,3825,맛있어서?
3,96,9829,맛있어서
3,97,4430,맛있다
3,98,1471,맛있어서
3,99,8157,맛있고 값도 합리적이다
3,100,8589,맛있다
3,101,6002,맛있어서
3,102,1307,맛있음
3,103,8366,맛있어서
3,104,5736,맛있어서
3,105,47,많이 쓰지않고 맛있어서
3,106,5903,맛있다!
3,107,2379,맛있어서
3,108,4265,맛있어서
3,109,3065,맛있어서...
3,110,5628,젤 맛있다
3,111,8160,맛있다
3,112,5583,맛있어서
3,113,7242,맛있어서
3,114,300,맛있습니다.
3,115,9618,맛있으니까요.
3,116,8323,맛있어서
3,117,3636,맛있어서
3,118,4489,맛있어서
3,119,10310,맛있음
3,120,1667,맛있음
3,121,1819,맛있어서
3,122,1116,맛있어서
3,123,8304,맛있다
3,124,6547,정말 맛있음
3,125,5437,맛있어서
3,126,3082,맛있어서
3,127,4921,맛있음
3,128,43,맛있다
3,129,519,맛있어서
3,130,7580,먹으면 맛있음
3,131,508,맛있어용  
3,132,5427,그냥 맛있음
3,133,8152,맛있어서
3,134,2559,맛있어서
3,135,7425,맛있어서
3,136,4064,맛있어서
3,137,2404,맛있어서
3,138,8523,맛있음
3,139,8892,맛있음
3,140,1203,맛있다
3,141,924,맛있어서
3,142,1978,나한테 맛있어서
3,143,8532,맛있어서
3,144,9589,맛있음
3,145,7498,맛있어서 싸고
3,146,6663,가장 맛있다
3,147,4547,맛있다
3,148,4829,맛있어서
3,149,7239,맛있어서
3,150,6952,맛있어서
3,151,1685,맛있음
3,152,8382,맛있다
3,153,1772,맛있다
3,154,10180,그냥맛있어서
3,155,6691,맛있다.
3,156,921,맛있어서이다.
3,157,4805,맛있다
3,158,8550,맛있음
3,159,206,맛있다
3,160,6594,맛있어요
3,161,5186,맛있다
3,162,8761,맛있음
3,163,7296,맛있어서
3,164,841,가장 맛있음
3,165,7837,가장 맛있다
3,166,5748,맛있다
3,167,4725,맛있다
3,168,6828,맛있음
3,169,7497,맛있으니까요~
3,170,6107,맛있음
3,171,9416,완전 맛있으니깐요!!!!  
3,172,8777,맛있음
3,173,3455,맛있어서
3,174,2081,맛있다
3,175,3330,맛있어서
3,176,2443,맛있고 많이 먹어봤기 떄문에
3,177,4062,맛있어서
3,178,3641,맛있어서
3,179,5058,맛있으니까
3,180,3644,맛있어서
3,181,8487,맛있어서
3,182,6281,맛있음.
3,183,4322,그냥..맛있어서
3,184,4273,맛있어서
3,185,2175,맛있음
3,186,8695,다른것보다 왠지 맛있음!
3,187,3220,맛있음
3,188,2735,맛있어서
3,189,7492,버드아이스 맛있다
3,190,4046,맛있어서
3,191,8482,맛있음
3,192,5687,맛있다
3,193,14,맛있어요
3,194,1493,맛있어서
3,195,6450,맛있어서
3,196,2244,맛있음
3,197,1169,맛있음
3,198,2597,맛있음
3,199,2253,달달하고 맛있어서
3,200,9693,맛있음
3,201,1608,맛있다
3,202,7167,맛있어서
3,203,288,맛있음
3,204,750,맛있음..
3,205,6730,맛있음
3,206,10199,젤맛있습니다.
3,207,1560,맛있다
3,208,182,맛있다
3,209,89,맛있다
3,210,4831,맛있어서
3,211,4229,맛있어서
3,212,7006,맛있다
3,213,2631,맛있음
3,214,10219,맛있어서
3,215,6824,맛있어서
3,216,3643,맛있어서
3,217,9016,맛있어서
3,218,8988,맛있어서
3,219,4977,맛있음
3,220,9981,맛있어서
3,221,4421,맛있어서
3,222,8826,맛있다
3,223,5791,맛있으니까
3,224,6531,맛있음 자주먹음
3,225,5695,맛있어서
3,226,7050,맛있어서요
3,227,6610,맛있어서
3,228,9034,맛있다
3,229,4923,맛있어서
3,230,3361,맛있다
3,231,970,맛있고 싸다
3,232,5100,맛있다
3,233,670,맛있어서
3,234,6305,맛있어서
3,235,4817,맛있다
3,236,6930,넘맛있어용
3,237,8268,맛있다
3,238,7508,맛있어서
3,239,142,맛있다
3,240,6430,맛있다
3,241,8396,맛있어서. 좋다
3,242,1672,맛있다
3,243,5026,맛있어서
3,244,4013,맛있다
3,245,4802,많이 먹어봤는데 맛있다    
3,246,1001,맛있어서
3,247,4471,다른것보다 맛있다
3,248,2914,맛있다
3,249,9532,맛있음
3,250,677,맛있음
3,251,2091,맛있다
3,252,3297,맛있어서
3,253,10072,맛있어서
3,254,1290,맛있어서
3,255,6358,맛있음
3,256,7813,맛있어서
3,257,9160,맛있으니깐
3,258,6979,안쓰고 맛있어서
3,259,1711,그냥 맛있어서
3,260,464,맛있어서
3,261,5310,맛있어서
3,262,9339,맛있음
3,263,3000,쌉살하고 맛있음
3,264,6488,맛있다
3,265,4309,싸고 맛있다
3,266,3932,맛있어서
3,267,2171,맛있음
3,268,3988,맛있음
3,269,663,맛있어서
3,270,3018,맛있어서
3,271,6993,맛있어서
3,272,4029,맛있어요
3,273,7830,맛있다.
3,274,2320,맛있다
3,275,5580,맛있어서
3,276,2341,맛있다
3,277,2099,맛있어서
3,278,3276,맛있음
3,279,8618,맛있어서
3,280,27,맛있어서.  
3,281,7967,맛있어요
3,282,4857,맛있음
3,283,8002,맛있어
3,284,3834,맛있어서
3,285,3532,술맛이 적게 나고 맛있다  
3,286,8903,맛있음
3,287,2119,맛있다
3,288,4772,맛있음
3,289,8132,뒷끝맛이 맛있음
3,290,2432,맛있어서
3,291,3622,맛있어서
3,292,155,맛있다
3,293,5344,맛있음
3,294,7371,맛있어서
3,295,910,맛있음
3,296,839,맛있어서
3,297,10186,맛있음
3,298,1710,그냥 맛있어서
3,299,5462,맛있다
3,300,8256,맛있어서
3,301,72,맛있다
3,302,5702,맛있어서
3,303,8447,맛있다
3,304,2542,맛있어서
3,305,6050,맛있어서
3,306,4883,맛있어서
3,307,9769,맛있어서
3,308,9191,맛있다
3,309,6212,맛있는거 같다
3,310,10337,맛있다 안쏘고
3,311,4746,맛있어서
3,312,6567,맛있어서
3,313,3262,맛있음
3,314,1669,맛있다
3,315,4158,맛있음
3,316,9521,맛있어서
3,317,10350,맛있어서
3,318,7563,맛있어서
3,319,9312,맛있다
3,320,9777,맛있음
3,321,1510,맛있어서
3,322,6223,"맛있고, 끝맛이 써서 좋다"
3,323,7727,맛있어서.
3,324,8983,맛있다
3,325,7960,맛있다
3,326,1038,맛있다
3,327,7472,맛있어서
3,328,3223,맛있어서
3,329,8847,맛있어서
3,330,1250,맛있음
3,331,9557,맛있어서
3,332,156,맛있다.
3,333,1726,맛있어서..
3,334,9814,맛있어서
3,335,7165,맛있고 신용이 간다
3,336,8081,맛있다
3,337,7695,맛있어서
3,338,8578,맛있어서
3,339,3269,맛있다
3,340,4935,걍 맛있엉
3,341,2687,맛있어서
3,342,4161,맛있어서
3,343,4844,맛있어서
3,344,1687,맛있어서
3,345,8797,맛있음
3,346,3104,맛있어서~
3,347,9189,맛있음
3,348,8539,맛있어서
3,349,2400,맛있어요.
3,350,3235,맛있다
3,351,9763,맛있어서
3,352,6834,맛있음
3,353,9246,맛있다
3,354,9183,"맛있어서 

"
3,355,6994,맛있어서
3,356,23,맛있어서
3,357,4165,맛있음
3,358,7757,맛있어서
3,359,4311,맛있어서...
3,360,2048,맛있다
3,361,1765,맛있어서
3,362,6753,맛있다
3,363,3463,맛있어서요
3,364,4498,맛있음
3,365,4336,맛있다
3,366,8438,맛있어서
3,367,4088,맛있어서
3,368,8735,맛있다. 맛이 찐하다
3,369,10118,맛있어서
3,370,420,맛있어서
3,371,3151,그냥 싸고 맛있다
3,372,2625,맛있다
3,373,154,맛있다.
3,374,2604,우연히 먹어봤는데 맛있었다
3,375,3136,맛있음
3,376,109,맛있음
3,377,6534,맛있다 믿을만하다
3,378,3565,맛있어서
3,379,3937,맛있는 맛
3,380,1943,달달하고 맛있어서
3,381,7088,맛있습니다.
3,382,6643,맛있어요
3,383,6918,맛있어서!
3,384,6258,맛있다
3,385,6776,맛있어요
3,386,4563,맛있어서
3,387,4325,맛있어서
3,388,8633,맛있어서
3,389,1204,맛있어서
3,390,152,맛있음
3,391,1656,맛있네
3,392,4705,맛있어서
3,393,1866,맛있어서
3,394,1235,맛있음
3,395,307,맛있어서
3,396,7221,맛있어서
3,397,2097,맛있어서
3,398,9816,맛있어서
3,399,2843,맛있다
3,400,2433,맛있음
3,401,8619,그냥 맛있어서
3,402,8095,맛있어서
3,403,1988,맛있어서
3,404,9025,맛있다
3,405,7064,맛있어서
3,406,8014,맛있다
3,407,6439,맛있어서 좋다
3,408,10322,맛있어서
3,409,7661,맛있다.
3,410,3639,맛있어서
3,411,9368,맛있어서 깊은 맛
3,412,8032,맛있다.
3,413,3996,맛있어서
3,414,8432,맛있어서
3,415,3019,맛있어서
3,416,9278,맛있어서
3,417,8255,맛있어성
3,418,241,맛있음
3,419,9284,맛있어서
3,420,4078,맛있어서
3,421,3229,맛있어서
3,422,1064,맛있어서
3,423,534,맛있어서
3,424,7066,맛있습니다.
3,425,1261,맛있다
3,426,2714,맛있어서
3,427,4666,맛있어서
3,428,4516,맛있어서
3,429,996,맛있다
3,430,1722,맛있어서
3,431,98,맛있어서...
3,432,5224,맛있어서
3,433,5917,맛있어서!
3,434,8528,맛있어서
3,435,7157,맛있다
3,436,8373,가장 맛있어서
3,437,2776,맛있어서
3,438,125,맛있다
3,439,2003,맛있어서
3,440,10035,맛있어서
3,441,115,맛있어서
3,442,223,맛있다  
3,443,6056,톡 쏘는 맛이 맛있어서
3,444,4397,맛있음
3,445,2425,맛있어서
3,446,3431,맛있다
3,447,8471,맛있다.
3,448,5614,맛있어서
3,449,5209,맛있어서
3,450,7464,맛있어서
3,451,6195,젤 맛있다
3,452,9219,먹어보니 맛있어서
3,453,4444,맛있다
3,454,5080,맛있어서
3,455,5847,맛있다
3,456,4055,맛있음
3,457,10288,맛있다
3,458,3179,맛있어요
3,459,6204,맛이ㅆ다
3,460,492,그냥 맛있음
3,461,5280,맛있다
3,462,4833,맛있다
3,463,9028,맛있어서
3,464,38,맛있어요
3,465,1191,맛있다
3,466,7457,맛있다
3,467,7441,다른말이 필요없다. 너무 맛있다.
4,0,135,목넘김이 부드럽고 맥주 맛이 좋습니다.
4,1,671,목넘김이 부드럽고 톡쏘는 첫맛 부드러운 끝맛
4,2,10237,맥주 목넘김이 부드럽다.
4,3,5291,부드럽고 목넘김이 좋아서
4,4,2490,목넘김이 부드러움
4,5,3457,부드럽고 목넘김이좋다
4,6,4680,목넘김이 부드러움
4,7,9681,부드러운 목넘김.
4,8,5765,목넘김이 부드러움
4,9,9675,목넘김이 부드럽다
4,10,2621,부드럽고 목넘김이 좋음
4,11,9694,부드러운거 같아서 목넘김이 좋다
4,12,3778,목넘김이 부드럽다
4,13,4834,목넘김이 부드러워서
4,14,5129,목넘김이 부드러워서
4,15,1531,목넘김이 부드러움
4,16,4145,목넘김이 부드러워요
4,17,2336,목넘김이 부드러워서
4,18,9872,목넘김이 좋고 부드럽다
4,19,9245,맥주 넘김이 부드러워서
4,20,3737,맛이 부드럽고 목넘김이 좋다
4,21,9436,끝맛이부드럽고 목넘김이좋다
4,22,2138,목넘김이 부드러원서
4,23,1441,부드럽고 목넘김이 좋다
4,24,8068,맛이좋고목넘김이부드럽다
4,25,9357,목넘김이 부드러움
4,26,10315,부드러운 목넘김
4,27,5951,목넘김이 부드럽다
4,28,8443,부드럽고 목넘김이 좋아서
4,29,8642,목넘김이 부드러우며 맛이 다른 맥주와 달리 부드럽고 좋다
4,30,1254,목넘김이 부드러워여
4,31,2809,목넘김이 좋고 부드럽다
4,32,2153,부드러운 목넘김이 너무 좋아서
4,33,8830,부드러운 목넘김
4,34,3877,부드럽고 목넘김이좋다
4,35,1949,목넘김이 부드러워서
4,36,7554,목넘김이 부드럽다
4,37,8457,목넘김이 부드러움
4,38,4308,부드러워서 술을 많이 먹지 못하는 사람에게 딱입니다.  목넘김이 정말 부드럽고 쓴 맛이 나지 않아요
4,39,3721,목넘김이 부드럽다
4,40,9388,부드러운 목넘김
4,41,6679,목넘김이 부드럽다
4,42,1518,부드러운 목넘김
4,43,218,먹었을 때 톡 쏘는 그 맛이 좋다.  그리고 목 넘김이 왠지 부드러운 것 같다.
4,44,6502,목 넘길때 부드러운 맛이 좋다.
4,45,4178,목넘김이 부드럽다.
4,46,973,목넘김이 부드럽고 향이 좋습니다.
4,47,837,먹을때 다른 맥주보다 목넘김이 부드럽다
4,48,3246,목넘김이 부드러움
4,49,9220,입에 맞음. 부드러운 목넘김
4,50,5111,목넘김이 부드럽고 향이 깊다
4,51,7460,목넘김이 부드러움
4,52,210,목넘김이 부드러움
4,53,8331,부드러워서 목넘김이 좋아요
4,54,3494,목넘김이 부드럽고 맛이 좋다
4,55,8503,목넘김이 부드럽고 순함
4,56,3439,부드럽고 목넘김이 좋아서
4,57,4384,부드러움 넘김
4,58,9158,목넘김이 부드럽다
4,59,7002,목넘김이 부드러움
4,60,3055,목넘김이 부드러움
4,61,1217,부드럽고 목넘김이 좋다.
4,62,2385,목넘김이 부드럽고 맥주맛이 좋다
4,63,8710,목넘김이 좋고 부드럽다.
4,64,400,목넘김이 부드럽고 향이 좋은 것같다.
4,65,4796,목넘김이 부드럽다
4,66,512,목넘김이 굉장히 부드럽다
4,67,15,목넘김이 부드러워서
4,68,3816,부드러운목넘김
4,69,3607,목넘김이 부드러워서
4,70,6141,맛이 부드러워 목넘김이 좋음....  
4,71,882,목넘김이 부드럽다
4,72,9459,부드럽고 목넘김이 좋다
4,73,8476,목넘김이 부드러움
4,74,2945,목넘김이 부드러움
4,75,5356,맛이 부드럽고 목넘김이 좋다
4,76,2057,목 넘김의 부드러움
4,77,7119,부드러운 목넘김
4,78,8650,목넘김이 부드럽고 맛이 좋다
4,79,10077,부드럽고 목 넘김이 좋다
4,80,937,목넘김이 부드럽다.
4,81,9199,부드럽고 목넘김이 좋아서
4,82,6314,목넘김이 부드러워서
4,83,2831,목넘김이 부드럽고 맛이 좋음
4,84,8942,부드럽고 목넘김이 좋다
4,85,911,목넘김이 부드러워서
4,86,1945,부드럽고 목넘김이 좋음
4,87,9231,목넘김이 좋다. 맛이 부드럽다
4,88,7442,부드럽고 목넘김이 좋다
4,89,3314,맥주의 맛이 뭔가 부드럽고 목넘김이 좋음
4,90,8020,목넘김이 부드러워서
4,91,3703,부드럽고 목넘김이 좋다
4,92,6600,부드럽고 목넘김이 좋아서
4,93,9635,목넘김이 부드러우면서도 톡쏘는 맛이 맘에 든다..
4,94,633,부드러운 목 넘김
4,95,2128,부드러운 맛이 목넘김이 좋다
4,96,1715,목 넘김이 부드럽고 순해서 좋다
4,97,9821,쟈스민 향이 나면서 목넘김이 부드러워서
4,98,8605,목넘김이 부드러워서
4,99,380,목넘김이 부드럽고 쓴 맛이 없다.
4,100,6783,목넘김이 부드러워용
4,101,7053,향이 좋게 목넘김이 부드럽다
4,102,3843,부드러운 목넘김이 좋다. 맛도 부드러워 좋다.
4,103,9061,목넘김이 부드러워서
4,104,5986,부드러운목넘김
4,105,9907,목넘김이 부드럽다
4,106,4111,부드럽고 목넘김이 좋음
4,107,5599,맛이 부드럽고 목넘김이 좋다
4,108,2168,목넘김이 부드럽다.
4,109,10194,목넘김이 부드러워서 그리고 순해서
4,110,30,부드러운 목넘김
4,111,985,맛과 목넘김이 매우 부드럽다.
4,112,9761,목넘김이 부드러움
4,113,4925,부드러운맛 떄문에 목넘김이 좋아서
4,114,4777,목넘김이 아주 부드러움
4,115,8948,부드러운 목 넘김
4,116,1356,맛도 좋고 목 넘김이 부드럽다
4,117,7774,맛이 부드럽고 목넘김이 좋아서 자주 먹습니다.
4,118,3468,목넘김이 부드럽고 좋아서
4,119,9495,목넘김이 부드러워서
4,120,2006,다른거보다 목넘김이 부드럽다
4,121,3515,"맛이 부드럽고, 넘김이 좋음"
4,122,2997,부드럽다  목넘김이 좋다  텁텁함이 덜하다
4,123,3462,목넘김이 부드럽다
4,124,6735,목넘김이 부드러움
4,125,1296,부드러운 목넘김
4,126,3518,부드러우면서 목넘김이 좋다
4,127,8312,목넘김이 부드럽고 순함
4,128,8034,맛이 좋다. 목넘김이 부드럽다.
4,129,5460,목넘김이 부드러움
4,130,1323,목넘김이 부드러워서
4,131,4785,목넘김이 좋고 부드러워서
4,132,9285,깊은 맛이 나고 목넘김이 부드러움
4,133,9378,목넘김이부드럽다
4,134,1370,목넘김이 부드럽고 맛이 좋다.
4,135,256,맛이 깊고 목넘김이 부드럽다.
4,136,2737,넘김이 부드럽다
4,137,7131,목넘김이 부드러워서
4,138,9471,향이좋고 부드러움 목넘김이 좋아요
4,139,8567,맛이 부드럽고 목넘김이 좋다
4,140,10150,부드러운 맛과 목넘김이 좋습니다.
4,141,10386,부드러운 목넘김
4,142,10329,목넘김이 좋고 부드럽다.
4,143,9045,향이 좋아서 맛도 좋음 넘김이 부드러움
4,144,7260,부드러운 목넘김이 좋다
4,145,6484,목 넘김이 부드러워서~
4,146,1385,부드럽고 목넘김이 좋아서
4,147,2731,목 넘김이 부드럽다
4,148,4548,목넘김이 부드럽고 끝맛이 좋음
4,149,173,목넘김이 부드럽다
4,150,3296,맛이 좋음 목넘김이 부드러움  
4,151,9277,목넘김이 부드럽다
4,152,10200,부드러운 목넘김  텁텁함이 없는 부드러운맛
4,153,3408,목넘김이 부드럽고 알싸한 맛이 좋음.
4,154,8281,목넘김이 부드럽다
4,155,3939,목넘김이 부드럽고 연해서 좋아요~
4,156,4934,부드러워서 목넘김이 좋아서
4,157,234,부드럽고 목넘김이 좋다
4,158,10123,밀맥주로 부드럽고 향이좋아서  목넘김이 부드럽다
4,159,5022,부드러운 목넘김
4,160,8870,부드러운 맛과 목넘김
4,161,2906,목 넘김이 부드럽다
4,162,4342,부드럽고 목넘김이 좋고 덜쓰다.
4,163,9703,맛이 부드럽고... 목넘김이 좋음 먹어도 속이 좋음
4,164,3892,목넘김이 부드러워서
5,0,377,흑맥주라서
5,1,5485,흑맥주 맛이 좋다
5,2,1282,맥주맛이 좋다
5,3,3153,맥주맛이 다른 맥주와 달리 좋아서
5,4,7108,맥주 맛이 좋음
5,5,10185,맥주맛이 좋다.
5,6,3283,다른 맥주보다 맛이 좋은 것 같다
5,7,7718,맥주맛이 좋다
5,8,7403,맥주맛
5,9,270,생맥주로 많이 먹음
5,10,9259,맥주의 향이 맘에듭니다.
5,11,3765,맥주의 완성도가 훌륭함
5,12,1351,맥주의 깊은 맛이 있다
5,13,1007,맥주 맛이 깊고 끝맛이 달큰해서
